MCM5,TFF1,KCNE4,ELF5,CXCL13,RPL39L,RAP2B///RAP2A,GALNT3,BCAM,RGS11,MDK,MATN3,KCNN4,HSPB8,BCAS1,CGA,UNC5B,BMPR1B,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,CALML5,CAMLG,ITGA6,LOC389906,NUDT18,GCNT2,TNNT1,BBOX1,MSMB,SLC7A2,PPIP5K1,MYBL2,PLCB4,MSANTD3TMEFF1///TMEFF1,SYT1,POLD4,DHRS2,MIR631///NEIL1,TPSB2,NRTN,RBP1,CCPG1,IFI30///PIK3R2,GATA6,SLC1A1,SMPD3,DYRK2,SERPINI1,RRAS2,PRX,C1orf106,MSX2,LSR,UCN,RGS5,COL4A3BP,CLGN,CDC14B,IFT140,SLC29A3,PDE4B,CST2,ASB13,SATB2,TP53TG1,ATP11A,MFHAS1,PNMA2,PPFIBP2,CX3CL1,BRIX1,BEX1,TEX264,SEL1L2///GPR37,TMEM38B,HDAC11,ZFP2,KIF1A,CNTNAP2,SMIM8,HSD17B2,CIB1,GDAP1,S100A14,PIGH,LRP12,GRIA2,HGD,SEZ6L2,CDKN2C,NUBPL,EXT1,P3H4,ZNF259P1///ZPR1,PTPRN2,FAXDC2,SMG5,GSTT2,S100G,GALNT12,C14orf132,WNT4,VPS37B,FAM65A,RAD54L,PCDH7,FAM204A,IL20RA,EGR2,LINC00963,PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9,RARG,S100A7,NKX31,TRPV6,TTC13,IFITM2,YPEL1,SEMA6B,DAZAP1,GSTM1,CDK5R1,PLPPR3,FLG,BORCS6,MARC2,HACD1,SLC16A5,LOXL1,NTS,PTK6,MARCKS,SLC15A2,ARHGAP35,FADS2,ARNTL2,CLASP1,TMEM144,FOLH1B,MGAM,CYP4A22///CYP4A11,ATP5G1,RHBDF2,ANG,CD40,GLRA3,ME1,ZC2HC1C,PRAF2,HOXA10,SIDT2,ASCL1,CORO2B,LOC100996782///MED18,MIR7109///PISD,MUC16,LINC00939,HOXC8,CXCL14,KDELC1,LRRC23,CBX7,CHN1,BRIP1,NETO2,CBLC,GADD45G,ZNF257,BRPF1,BNIP1,TBKBP1,NAT6,COMMD9,DNLZ///CARD9,LYPD3,ARID5A,B4GALT4,CASC1,C14orf93,SLC12A1,ATPAF2,TBX2,CCDC68,MED14,DGKD,MPI,ZNF74,OSR2,GSTA3,CDR2L,KAZALD1,PLPPR2,TTLL7,CUEDC1,SCGB2A1,CST5,SIX3,LINC00472,MAGEB3,MAOA,FAM127B,ARNT2,ASMTL,FXN,FKBP10,PGP,EPOR,IL18R1,DEPTOR,TSPAN9,RETSAT,LRPAP1,TENM3,CDK5RAP2,PTPRG,FSTL4,STEAP1B,LINC00965,SCAMP1,GAREM1,CHKA,KLK7,PREP,ABCC4,NAALAD2,TACSTD2,MARCH2,PPEF1,CD180,PPARD,MYF5,MMP1,NUP210,CITED1,NRBP1,PARN,NUDT4P1///NUDT4,MEF2D,L3MBTL1,LOC100505534,C1S,CPD,IQCH,ADAM15,SUSD4,GMIP,SI,HDAC7,TSC22D3,MT1X,DNAH9,SELE,EHD2,FAM208A,AGGF1,LRRC19,MB,IL7,CYP4F12,FH,PGGHG,ADAM3A,GPER1,PRRG1,PTPN13,SMARCD3,MYO1C,PDE2A,PCDHA5,SDCCAG3,NCAPD3,WDR74,STXBP1,CASS4,CAP2,RYR1,TRMU,ROR1,TRIM58,SMPDL3B,NAGPA,PSD,FGFR3,PAX3,TPPP,P3H3,NDUFC2KCTD14///KCTD14,UGT2B4,BANK1,PAK5,HOXB7,TTC31,MMP10,ARHGEF17,BTD,DLX2,F12,GNMT,ITM2B,ACTG2,MRAS,TRAPPC10,PLTP,CDK9,PTP4A3,TM7SF2,ZNF385D,LOC101930416///LOC101929792///LOC100996724///PDE4DIP,TAC1,PSMC2,KLHL26,P2RY2,CACNA2D3,PYY
4.9054,12.1989,3.2487,5.8817,2.8999,7.7817,8.9687,8.9851,7.8143,5.8288,6.0147,3.3871,4.5763,9.0957,7.48,7.6343,6.6844,5.9885,11.4624,10.0778,10.4449,6.1419,5.737,7.5932,5.3651,8.3248,2.1116,13.2265,8.2311,7.7997,9.4222,8.1602,4.795,7.4758,10.3937,10.5784,7.8452,7.4046,-0.4312,7.3151,6.6079,10.9686,6.9535,4.1465,6.255,9.0699,7.7132,5.7903,6.9649,8.1642,7.6138,9.3717,3.968,5.8935,7.998,9.8588,2.486,7.1838,8.8368,3.6111,4.972,9.1343,6.7671,7.8389,4.8765,8.1782,4.3854,7.8791,5.5676,7.3664,7.7301,8.8119,8.7076,6.9814,5.7323,5.6629,6.0697,9.7165,7.5373,4.721,10.807,6.743,8.8097,9.1864,5.9443,12.303,3.899,5.6156,7.0611,7.3711,9.5694,7.3251,7.4626,3.4816,4.6105,8.5409,4.0295,12.2529,2.7296,7.4346,3.9365,8.0879,3.8872,8.0473,5.9762,6.0939,2.9014,6.383,8.6484,6.3992,5.8862,3.6234,7.3646,5.7367,8.2789,11.0256,8.0295,6.0473,8.8191,8.0955,7.0605,4.6405,4.7783,7.0357,3.4709,3.4702,3.8718,3.5581,5.3938,3.5284,11.0246,8.0298,7.4801,11.0689,5.8364,8.9286,5.7497,4.3103,2.5316,6.6851,11.1948,9.0265,4.0943,5.1284,-0.8853,7.2293,6.2111,9.3218,7.2152,9.0626,2.285,4.2736,6.097,9.0601,10.0008,4.2242,7.0603,6.5824,4.5171,7.1252,6.58,6.1436,7.1843,5.9081,6.5953,7.7274,5.6345,8.1557,7.7973,4.001,5.272,9.5651,6.3746,9.7784,5.2315,7.3785,4.4538,7.3995,4.197,7.6257,4.8113,4.7031,8.2325,9.8473,7.7969,7.3474,8.7817,5.0437,8.0396,4.3386,8.2413,8.4569,8.2961,4.1401,7.5967,3.7338,0.9409,4.8702,3.1375,9.0741,3.5497,8.4507,7.4132,5.0107,8.3399,8.0069,5.8581,7.6355,6.2847,9.665,9.9201,3.7021,8.4058,2.2294,6.0223,6.3629,6.5196,8.3422,3.1397,8.012,5.3301,7.4612,7.5772,5.113,5.0684,8.423,7.1759,5.1377,6.2643,3.8316,2.2958,7.5423,4.1872,8.9298,10.2079,4.2224,6.6771,5.9626,3.0597,4.2233,10.7528,4.5851,8.6501,7.0726,7.667,-0.0216,8.1793,8.1879,12.1427,4.1569,5.5257,4.9769,9.1235,8.2911,5.0557,8.8082,5.0557,5.2758,6.8851,12.6932,2.6539,8.0075,7.8833,4.0704,4.4323,9.6272,4.9456,4.8821,8.8606,8.8581,7.9551,9.4787,3.3389,9.5491,5.4617,6.2543,2.1872,7.7688,4.0287,8.8652,5.1365,7.8319,3.3396,4.1654,4.222,4.8906,10.28,2.1132,4.3741,5.363,9.0313,3.7316,4.5417,8.6796,3.8697,8.895,5.6879,9.9472,7.1947,3.6439,6.3709,10.7391,8.7347,7.3262,7.847,4.2841,7.039,5.1178,9.5664,7.7919,5.4372,3.5652,3.3614
9.631864381,7.447630834,5.191828768,8.012288916,11.86279295,9.182115903,8.770724513,9.113002805,5.548636212,4.506413416,11.54422843,6.012287928,10.36106333,6.071283515,7.512182041,6.116711123,8.455896586,7.864650335,11.65685497,10.88216658,10.83310747,9.185826695,6.947872311,6.305866373,7.64894001,4.656230634,7.841758162,2.730759167,4.419968641,7.777526767,10.60338755,6.305859323,8.257156252,4.271378543,8.689022798,5.278188307,6.722241999,7.566061591,2.256961522,9.5633913,7.45311544,13.4843592,7.773551442,7.036047791,7.099107918,8.464327688,7.139834029,8.950471189,7.586281657,8.999863284,5.052463887,10.18390143,4.778295029,6.864347817,7.716513095,2.086440823,7.979388774,3.954748202,7.874165871,10.43144584,5.085243514,8.999207184,6.60509469,7.281480529,7.059327782,9.765484745,5.29815755,9.135392751,8.739520455,8.650244356,7.688800853,8.893656697,4.779173171,8.905236731,4.259567752,5.679542791,5.247078169,3.804522889,7.764362155,8.938136627,10.21434534,6.52376435,12.22054578,7.452691318,5.748575997,2.937730089,4.649326065,8.510106668,9.636942147,6.685554455,10.04523133,8.275834126,8.711308867,5.423673037,4.627991613,8.85780188,7.715965356,4.708951763,7.107424815,6.394184784,6.712310952,8.997048447,8.721171352,9.831621008,6.164464347,3.888460327,6.660159787,8.550802144,4.246711163,4.245025448,7.089726521,10.97697506,9.458079043,6.085142633,8.844101606,12.5777729,8.158334944,7.102393206,9.941319117,9.104216973,6.319917394,4.572929791,6.220024482,7.727917089,7.26608821,8.630358087,5.372396808,5.271022802,6.725962792,7.14774843,10.14584916,4.612549094,7.943142499,10.93545947,8.335217108,9.63625382,2.030270826,6.388145902,2.932734205,6.579691908,10.3546153,9.341585315,7.561271124,8.33764561,5.636615972,7.867305622,2.991337392,7.767647796,8.879989991,9.001182371,4.762262683,6.667113383,4.171750675,8.430438972,8.885401399,3.423330062,7.4376832,10.46451318,7.224772983,7.822815487,8.329138087,9.108288229,7.238225322,9.45118671,8.297885876,8.895127493,3.657578539,8.904251094,8.184054794,6.109889246,5.5993128,9.546604655,8.520671216,10.04657324,8.785754656,8.097269114,5.172054417,5.472243367,5.044067802,5.462099321,7.663535026,3.747770496,8.797380844,8.660708875,5.821204715,7.334557091,8.724710887,4.340798879,8.723883766,8.411472594,6.119910877,8.025730618,5.992813819,2.759529662,5.075607549,7.005876581,6.842402594,4.5256798,4.770861145,8.241230399,8.395532485,8.377629851,7.975901515,5.863856214,5.30719185,6.630333494,5.517842435,8.176261472,6.161088605,9.063853741,9.318374333,6.398338938,7.849870425,5.687882261,5.43412825,4.024471425,7.365971401,8.053834226,7.223652493,8.832822521,9.253751614,9.541463318,7.659844491,2.248560031,5.788197421,8.913036496,6.592549132,7.524225437,8.152881624,4.367664949,4.152385628,8.595483507,4.714772222,9.872352004,10.22579576,5.382678537,7.3091805,6.531464732,5.059001089,12.79546725,8.545090115,3.647831864,7.921950561,6.477315293,6.781880891,2.97778265,8.740298062,5.118405335,12.42168501,6.503800795,4.078386358,6.971402304,9.456377663,8.108588945,4.709219058,9.835591065,5.788365241,7.24914961,7.759072202,9.158131017,3.245243218,7.83239999,7.740065949,6.15576895,8.754232931,10.15673776,5.218750957,6.522036216,9.179491603,9.77087184,8.448747414,6.043556144,6.512544399,9.804675496,6.845813781,8.76296048,8.299628747,6.074829485,4.227750647,7.480805646,6.110588227,8.585845394,4.613787895,7.474028046,8.788653078,6.127865519,0.786549573,7.492696761,3.098237073,6.428237261,9.099066461,4.521778042,9.422152854,7.802186933,3.124628162,9.812499128,6.018168401,10.60139831,8.331101563,8.088126194,4.280722562,9.36703019,8.342310096,6.924898494,7.745547514,4.523363045,8.6094066,6.356825613,8.901028708,7.099909871,5.704284052,5.863752974,3.419533988
6.903,14.9945,3.0022,6.748,7.6829,8.8746,6.638,9.9994,7.3758,3.6655,11.0611,3.5019,8.8583,8.6324,8.9976,10.5331,7.1362,6.4069,11.5232,12.8679,10.7752,6.5869,5.9973,6.2583,5.9119,4.6752,5.4175,7.645,4.7415,6.8724,8.6772,9.0707,5.3634,4.7162,9.3088,8.8937,7.8636,8.0264,2.2335,8.1842,7.0956,10.8176,7.3924,7.2567,7.167,8.6348,6.4122,7.3817,3.8589,10.6039,6.8879,8.9036,4.5132,7.0185,8.1255,7.5787,6.6893,6.2744,8.3635,8.6259,9.5842,8.6141,7.667,8.7331,5.4435,6.9759,5.7439,8.1707,10.2589,6.5774,7.3511,8.8073,8.0304,6.4197,5.4923,4.7045,7.2658,8.7175,7.5375,5.0416,11.3508,5.5994,13.1398,8.3602,7.002,2.0381,6.7901,8.1267,7.736,5.9688,9.2139,6.9164,8.5011,10.0522,6.0865,7.3728,3.1453,4.0669,9.2502,10.2281,5.9887,9.3576,8.095,5.5085,6.7464,6.6456,6.5059,7.6231,7.5796,7.4081,5.6919,13.9465,7.5426,3.6911,8.6556,12.7021,7.3972,7.0466,8.8479,7.4948,5.578,5.298,4.2614,7.2379,9.382,4.3762,7.6624,7.1178,5.9264,7.4022,9.2204,6.1749,7.3319,10.8434,7.0344,8.3169,2.2241,3.4805,6.2396,5.5851,9.4899,7.9594,7.1061,6.9146,2.8298,5.8769,6.9611,8.299,7.2271,9.8221,2.6814,6.3033,3.5343,8.7241,9.7065,4.5346,5.4128,8.3782,6.9513,7.8067,8.5436,7.7112,4.123,8.5122,3.3633,8.1702,4.5471,7.4702,8.0737,4.7953,5.3753,9.1864,8.1066,9.8337,6.7829,7.2686,4.2704,6.788,1.0061,6.2787,7.5088,6.5148,8.5238,8.866,6.4572,7.728,8.4254,3.2648,8.8357,7.8283,8.3321,7.1438,9.9999,7.9687,3.6291,3.6509,5.4383,2.0336,4.189,8.3176,6.7015,7.8929,7.6973,4.1069,6.7365,6.7678,4.5865,8.585,7.461,9.1507,10.2103,3.7354,5.8573,6.2932,5.2869,4.6661,6.9256,7.5214,8.4865,8.5554,9.6482,9.1614,3.2918,2.3511,6.7236,9.2423,6.1347,6.4638,7.3917,2.7626,8.2587,5.5692,6.1435,8.8867,9.5376,8.9271,7.5749,6.2676,2.5812,9.4796,10.0199,0.72,7.1914,6.106,7.4184,0.8668,8.2484,8.6957,10.2327,5.1757,5.8959,7.3929,8.8554,7.4262,2.1346,11.1042,4.435,6.5895,6.9159,7.7794,5.2693,6.0306,6.3989,5.6065,7.3743,10.0417,7.2228,4.4701,8.372,8.5744,7.5037,9.2699,5.0096,9.1007,5.5166,6.5237,5.2308,5.801,2.5347,7.3163,5.9569,11.9088,6.363,6.309,6.6728,4.7404,1.6387,6.561,4.3182,7.2675,8.3035,3.5674,8.6591,6.7019,4.1678,6.8532,9.5876,9.7189,7.255,6.4507,5.424,8.9918,8.3322,7.5619,10.7187,5.5271,8.7886,4.3328,7.0902,7.0952,6.9411,4.3204,5.5446
5.0016,14.0316,6.2973,5.1953,6.878,8.1629,8.3208,5.4835,8.5484,7.4307,10.2972,6.1905,10.2565,8.7897,7.5724,5.6872,8.1863,6.8746,11.4072,5.3678,11.7597,6.448,5.915,9.3704,5.0364,5.7621,8.1234,4.495,5.5456,7.8799,7.0596,7.1582,2.5043,3.9343,8.1739,8.0437,9.0118,6.0242,3.8603,11.4376,6.2377,11.3334,7.3191,8.151,5.2073,5.7316,6.3097,6.8646,9.1191,6.2657,3.6681,8.1857,6.9268,6.5098,8.8537,7.7272,7.746,5.7105,9.1808,7.7618,7.477,10.7855,7.2299,5.2594,6.092,8.5781,7.6504,5.2977,6.4391,4.5358,8.8617,9.8259,7.0307,6.8815,5.8623,7.4088,4.3681,5.3245,5.1081,7.8572,11.1461,5.3461,10.7284,6.8341,6.7904,3.5876,6.0779,9.4986,4.5891,6.1742,9.9783,9.4349,4.1957,4.9759,9.92,9.8845,5.9592,3.603,3.0238,9.0522,6.0056,8.3669,5.6613,7.801,7.9561,3.7173,6.8951,8.5078,6.7292,7.3115,6.887,5.408,9.5057,7.818,8.4102,12.0292,8.1308,8.3163,10.0269,9.5799,5.0069,9.4997,7.0118,6.5611,6.0238,7.1233,8.2918,6.7488,4.5745,7.5589,9.3908,6.8146,9.7917,8.6496,5.4465,8.591,3.6843,3.9119,5.1533,8.255,10.5044,5.2756,8.0314,5.6794,2.1727,6.925,8.0336,9.0979,9.3279,10.2214,5.5227,3.9652,3.9362,6.4736,5.6958,6.3454,8.3273,14.0044,5.3136,7.8202,7.5283,5.4297,2.0594,5.5373,9.7484,8.8583,5.636,8.279,9.0922,3.7438,9.6412,5.9033,9.4688,6.9763,9.6446,7.6128,5.8399,8.2827,7.3572,7.8301,8.0057,6.7019,7.7489,10.6906,8.7172,7.1086,8.5738,6.3952,8.4006,8.6953,5.1638,9.3138,8.9534,11.8013,7.7921,4.8004,6.3222,5.6186,7.6396,5.2412,7.6966,10.3259,7.4296,6.1893,8.578,6.5112,7.7303,9.1369,6.9805,9.454,10.8098,4.3538,7.3159,6.1598,7.1971,5.7705,6.3325,7.1378,7.3015,8.2412,8.2005,8.1874,5.655,6.5905,7.3391,10.1526,5.9145,6.6115,5.7222,5.0264,2.8997,5.2998,10.5296,8.2443,9.9648,6.2426,8.614,8.958,5.9341,8.3222,9.0279,3.4827,5.597,6.7291,8.4239,6.2915,9.8462,5.5171,12.5691,6.3961,3.9073,9.0218,8.7484,8.7121,4.5811,9.9937,3.1691,8.5409,3.1112,11.906,6.6735,6.7011,5.6119,7.1027,10.2978,11.1851,8.9788,7.9823,8.4959,5.7709,7.6619,7.5495,4.5579,10.4611,4.8675,4.6055,5.4968,4.5306,3.9619,7.9601,6.2081,11.4712,7.4453,4.8621,8.8762,7.9558,3.0372,6.4649,7.1926,7.9007,9.4111,7.3341,8.0274,8.3225,5.4846,9.414,8.7397,9.6125,8.4354,4.5791,8.1496,8.1605,8.1149,7.7241,8.6894,7.6368,9.0265,2.2719,6.8346,7.0392,7.4907,5.1669,6.9606
6.2956,12.9011,9.8428,4.6977,3.7739,8.0078,5.0017,7.9243,8.0165,6.3315,8.6838,6.1073,7.1069,5.3734,7.6894,7.1205,6.2086,9.4021,10.6953,6.314,10.5734,6.4396,5.2201,7.0861,6.098,7.9131,2.533,4.8936,9.124,5.9922,6.0087,8.6737,5.2182,9.9143,7.9009,8.0829,8.4279,6.6291,2.4036,8.7422,7.8607,10.5738,6.4581,9.0596,6.3356,4.9199,8.9958,7.9767,4.2614,6.9557,7.1597,8.8918,4.8086,11.4044,8.9638,8.8885,7.5444,7.7358,7.4589,10.2248,5.8079,9.8979,5.7968,8.8513,2.3016,6.9584,4.6406,9.321,5.3136,7.0753,10.6898,8.4125,6.3612,7.9869,4.1167,6.5736,6.8772,3.2216,7.8134,7.2959,10.947,7.7855,10.6837,8.4569,7.0077,2.7167,5.3076,8.7051,6.2421,8.1883,7.7845,7.1424,5.2836,4.3646,9.18,6.5183,6.9317,4.3986,4.5787,7.9922,5.356,7.7333,7.5539,6.4723,7.098,5.9833,10.3444,7.2565,7.5007,3.6228,6.3122,6.5714,10.7227,5.8505,8.3724,12.5274,7.3492,7.3722,8.5634,10.4046,5.3094,6.4043,5.9362,7.5769,8.5952,7.8334,5.681,3.8959,5.7781,7.4363,7.9382,7.6026,4.9007,5.7086,7.2043,8.4119,2.9529,5.0923,2.6405,7.1706,10.2521,4.9028,8.8372,4.8097,4.5714,6.085,7.091,7.6899,6.3375,8.0692,3.8581,5.7439,7.2348,7.4582,3.8447,7.2549,7.0854,11.363,6.7702,8.1202,9.4973,5.4985,6.1375,6.6358,7.3511,8.5068,2.3989,8.0119,7.6022,5.0678,7.5167,8.6643,6.7173,9.5252,7.6804,6.9235,6.9857,7.5579,2.1028,8.0539,7.0379,7.1122,7.522,8.9768,8.2943,7.6745,4.9991,4.0061,7.7511,6.2906,6.1034,8.0511,4.7724,5.319,7.3949,7.375,6.6614,5.9197,8.7009,8.1799,7.6753,9.1947,7.29,5.4668,6.9749,7.1449,3.4183,10.3476,7.9791,9.879,9.5884,4.2687,8.2621,3.1879,6.0347,4.9908,7.7213,8.2692,7.0936,7.1949,5.353,8.7527,8.4008,3.6877,5.7192,9.2272,7.4282,6.1215,4.9272,6.0564,2.0071,5.7086,7.216,8.7149,10.2544,7.0764,7.1978,6.6986,3.2335,6.2775,9.3205,6.1736,8.0171,6.5973,5.4495,5.1531,7.9428,8.3999,10.2498,6.0876,6.3928,6.9482,9.3723,7.9827,5.3197,9.8286,2.8184,5.8166,8.0165,8.024,5.3931,6.9977,7.686,9.0044,7.8972,10.6128,5.8475,5.3665,8.081,8.7472,8.002,9.1163,3.2386,9.4731,5.5067,6.3343,4.9914,6.3636,4.2206,8.5717,4.5857,8.6347,4.6078,6.2952,7.7749,5.8618,4.9783,5.0877,5.32,8.252,9.0724,7.4045,7.8011,8.6075,8.6301,9.2366,5.424,11.0022,8.115,5.1429,5.8435,6.4309,8.5471,7.1655,8.0515,3.6269,8.2857,5.9525,9.0797,6.2886,5.1908,5.676,2.8506
7.13426201819178,8.46964181723952,8.31698743094851,8.03500249337339,8.15173707202228,7.62334746602835,7.25115099059394,7.8833825466677,7.52418907844937,5.65800291968106,7.56643464628328,5.47054011879897,9.00005635417437,6.93729730603456,6.67881841933379,6.38867517651881,7.60058197850091,7.05274192447416,11.4371486562266,7.65364047612333,10.0185201239117,9.37468305904205,6.30868851139998,7.2019670538825,6.36875962027012,7.03285021500645,5.66379716975209,2.63489060489721,6.63587915637098,7.07522240982575,8.94850740566937,7.06915435057719,5.38161562484645,5.65972765818277,7.93694411117372,6.99976328842658,7.89151032457387,7.62540931578751,5.52758021957443,8.67879729688347,7.59695749802561,10.8929601588416,6.80162430028602,6.68250307099661,8.12098949025741,7.27390746783648,6.8361513717431,6.7176764230664,7.53052338671504,9.42568798079521,6.90355652500049,8.77012536244251,5.52837440381326,7.95818148181251,7.66624531014182,4.06974512379903,7.13260768673256,5.24516096255901,8.45843122189729,8.46822080574027,8.0130434601401,8.56914547576387,7.04421923663312,6.88172579064223,5.46217341107487,8.01500797375073,6.85043690395327,7.27672927960079,7.35356148557684,7.42335966613733,6.97217567223974,8.11569915343159,4.93701946666664,6.71970368087264,7.74647401244849,4.96824284925545,6.25072287262234,5.79575915670951,6.94112979211994,7.35247605905033,9.66196153992278,6.40650435750154,10.0969522903476,6.91268578813125,6.81991082603131,5.9831007749279,7.90162115834611,7.46617845107788,7.20248628910167,6.12650624996113,9.38932158094627,8.24366908096686,7.73279152554457,6.90842865016879,7.78445817820531,8.06025819375649,7.39461703114364,7.03849105429808,6.92310162876444,6.76517668018469,6.4309191566841,7.18912280365924,8.59118945046423,8.28335695181453,6.79134524931415,6.18110453903115,4.87280906390501,7.88740341635232,7.81210027413432,6.84511364661797,8.75782333620773,6.59263792344068,7.1524978079289,7.4329009635849,8.59133907619556,11.7386158595146,8.04362338321261,7.54450856957057,9.18881629640367,7.92916370554656,4.69016563567634,7.49876944233417,5.65287364740106,7.79537734258755,7.24611351327168,7.90299607838097,6.88177472583234,7.88067328237957,5.98548221434341,5.14353627696178,8.31173015350539,6.69206447003118,8.65973550616948,6.64923461777902,8.45727416084091,7.97043380396075,4.72532126351524,6.72820624319695,5.67511586234266,6.46879670801133,9.51040419086962,8.55648689524802,7.26770432736522,7.08600880567115,4.65983895291321,5.44514068809645,6.85762027627561,8.47555916233266,8.45245129636455,8.5364959012771,6.82362199813287,6.67018884642975,6.45003669238186,8.12302982860472,7.62954605244575,5.98610598009716,7.81538970066077,7.68512020239328,6.46238284399662,7.58612670654158,8.13126021466086,8.52151799765159,4.74595258522459,7.27905335871814,6.44186521738812,6.45188036707609,4.91937822324758,8.1927119982794,8.13122419623131,6.53887489802052,7.77748547040023,8.05025135899685,6.56495427787196,8.79438337285264,8.05495155396071,7.6297864500193,5.4835836378225,8.15963423104741,3.41673707456778,7.06448410715948,7.65721124844379,6.69124101791836,9.06831073680218,8.14114153300184,7.10052568382265,7.15569864357282,8.35095243748897,6.11105844615489,7.22165478376711,6.87871308195282,8.02441941959719,6.65966772669461,7.22676860763426,5.23282189989606,6.81444788285685,7.42175348060137,4.89729367843574,4.73322959091239,7.56738572749703,8.93376441048206,8.03412215374208,9.42795599396995,7.79961189773006,7.58744750545198,7.15964936662011,7.04007049144798,6.25015627346158,8.19325429070821,7.04618544608809,9.2364280400691,9.90607283669843,6.6383388863185,8.6762039278361,5.43134883498479,5.49393868694176,6.86496610363352,6.64281707521914,6.40776061856232,7.23939804156656,7.70206183779078,10.4165758822279,8.12930362672691,5.97477249439555,5.60576987983165,7.07242741185999,8.34017056616578,7.23703783111172,7.05763438818046,7.76376344078577,6.31129965903393,6.36443936205331,8.16611285740143,7.20461026765203,8.15112311928549,9.68851609028162,7.26027976175332,7.40013655588794,6.69712047856418,5.46328894546704,10.5121281008795,7.2019278587336,4.60598020747087,7.09860062443933,8.34340782229781,7.28744459049827,4.8099442955324,7.9525665409428,8.12790664783636,11.2065870629542,5.75948876598759,5.7553362708158,7.7632322888178,8.92621889082752,7.49375939977179,4.94803075820344,8.80969418367127,4.51353496060797,7.39429976591119,6.54961064860493,7.88731201880564,5.71911497383057,7.04001567884788,7.33274373208085,5.76727341874685,7.07878059815054,10.2046078224704,7.23042399751955,5.89944393520419,7.60265433097887,8.298241317905,8.42523688780191,7.42536698490535,5.02449699069823,8.91303898563011,5.88799065977967,7.6681333109666,7.58953879729613,6.11416918224613,7.35967050637339,7.50510491674457,7.27961058105249,6.76703235609928,5.47023423831893,6.78591667153335,6.70246361973434,7.61652678967349,3.35297881012734,5.84997424719933,5.58927212012228,6.99134043490105,8.92917554377284,6.85226107605318,9.78771160182237,7.55453513330901,6.52860413543411,7.15056983064326,6.65090813229121,11.0732779963359,9.24467541408616,7.67825504813146,6.45285073012958,8.874129921753,8.07012094447682,7.6947061119494,7.24486803612047,5.83693148735975,7.74120404138162,4.76848606796206,8.38511606041405,7.12267271882414,7.01357391918829,6.90764781175313,6.3060525728432
